Date,Price,Open,High,Low,Vol.,Change %
9-May-12,12835.06,12921.81,12921.81,12748.48,147.46M,-0.75%
8-May-12,12932.09,13000.73,13000.73,12810.39,138.62M,-0.59%
7-May-12,13008.53,13035.85,13049.09,12970,110.08M,-0.23%
4-May-12,13038.27,13204.62,13205,13022.34,113.79M,-1.27%
3-May-12,13206.59,13267.59,13284.09,13175.64,102.09M,-0.47%
2-May-12,13268.57,13278.11,13278.11,13192.21,100.77M,-0.08%
1-May-12,13279.32,13214.16,13338.66,13174.65,123.40M,0.50%
30-Apr-12,13213.63,13228.31,13228.76,13176.01,127.87M,-0.11%
27-Apr-12,13228.31,13204.7,13266.68,13192.21,110.85M,0.18%
26-Apr-12,13204.62,13090.11,13227.82,13075.96,107.57M,0.87%
25-Apr-12,13090.72,12997.69,13105.7,12993.6,135.26M,0.69%
24-Apr-12,13001.56,12927.77,13050.3,12926.49,134.11M,0.58%
23-Apr-12,12927.17,13028.2,13028.2,12845.58,139.37M,-0.78%
20-Apr-12,13029.26,12964.48,13082.54,12964.25,212.08M,0.50%
19-Apr-12,12964.1,13028.73,13080.2,12896.82,139.81M,-0.53%
18-Apr-12,13032.75,13114.56,13114.56,13027.49,113.52M,-0.63%
17-Apr-12,13115.54,12921.79,13131.36,12921.79,115.32M,1.50%
16-Apr-12,12921.41,12850.88,12986.77,12850.8,120.99M,0.56%
13-Apr-12,12849.59,12986.2,12986.35,12845.28,140.99M,-1.05%
12-Apr-12,12986.58,12806.45,12986.96,12806.3,119.78M,1.41%
11-Apr-12,12805.39,12716.92,12844.82,12716.92,125.21M,0.70%
10-Apr-12,12715.93,12929.44,12929.59,12710.56,159.29M,-1.65%
9-Apr-12,12929.59,13057.57,13057.72,12903.78,105.58M,-1.00%
5-Apr-12,13060.14,13067.18,13088.11,13012.46,109.53M,-0.11%
4-Apr-12,13074.75,13198.19,13198.19,13020.86,125.00M,-0.95%
3-Apr-12,13199.55,13258.96,13265.36,13131.21,123.98M,-0.49%
2-Apr-12,13264.49,13211.36,13297.11,13153.69,108.79M,0.40%
30-Mar-12,13212.04,13147.94,13224.49,13147.78,171.19M,0.50%
29-Mar-12,13145.82,13125.99,13151.57,13032.67,136.25M,0.15%
28-Mar-12,13126.21,13195.39,13212.64,13069.26,141.54M,-0.54%
27-Mar-12,13197.73,13242.09,13264.98,13194.33,129.28M,-0.33%
26-Mar-12,13241.63,13082.62,13243.86,13082.39,122.08M,1.23%
23-Mar-12,13080.73,13045.99,13099.91,13002.77,129.93M,0.27%
22-Mar-12,13046.14,13124.4,13124.47,13017.42,122.06M,-0.60%
21-Mar-12,13124.62,13170.79,13190.02,13112.93,124.86M,-0.35%
20-Mar-12,13170.19,13238.45,13238.45,13123.38,131.66M,-0.52%
19-Mar-12,13239.13,13231.94,13269.71,13208.63,147.12M,0.05%
16-Mar-12,13232.62,13253.51,13289.08,13231.45,392.62M,-0.15%
15-Mar-12,13252.76,13192.97,13253.51,13170.19,161.65M,0.44%
14-Mar-12,13194.1,13177.15,13221.27,13166.25,163.61M,0.12%
13-Mar-12,13177.68,12953.2,13180.4,12953.13,163.13M,1.68%
12-Mar-12,12959.71,12920.58,12976.36,12919.98,100.00M,0.29%
9-Mar-12,12922.02,12908.62,12968.79,12906.43,103.24M,0.11%
8-Mar-12,12907.94,12835.53,12937.19,12835.53,103.53M,0.55%
7-Mar-12,12837.33,12756.12,12857.73,12751.51,175.11M,0.61%
6-Mar-12,12759.15,12958.65,12958.73,12734.86,142.33M,-1.57%
5-Mar-12,12962.81,12977.34,12977.34,12883.91,108.63M,-0.11%
2-Mar-12,12977.57,12980.75,12997.51,12927.77,93.90M,-0.02%
1-Mar-12,12980.3,12952.29,13032.67,12943.06,139.67M,0.22%
29-Feb-12,12952.07,13005.42,13055.75,12929.66,182.46M,-0.41%
28-Feb-12,13005.12,12976.74,13021.51,12952.82,114.49M,0.18%
27-Feb-12,12981.51,12981.13,13027.52,12882.59,143.53M,-0.01%
24-Feb-12,12982.95,12981.2,13013.82,12950.59,89.44M,-0.01%
23-Feb-12,12984.69,12937.08,12996.08,12882.67,120.48M,0.36%
22-Feb-12,12938.67,12966.22,12977.91,12914.83,124.20M,-0.21%
21-Feb-12,12965.69,12949.34,13005.04,12926.11,164.78M,0.12%
17-Feb-12,12949.87,12903.33,12967.92,12903.25,234.65M,0.35%
16-Feb-12,12904.08,12779.81,12914,12779.58,134.45M,0.96%
15-Feb-12,12780.95,12864.65,12899.47,12753.62,127.56M,-0.76%
14-Feb-12,12878.28,12871.77,12878.88,12786.93,120.05M,0.03%
13-Feb-12,12874.04,12799.11,12887.93,12799.11,112.24M,0.57%
10-Feb-12,12801.23,12889.55,12889.63,12743.56,123.62M,-0.69%
9-Feb-12,12890.46,12884.41,12924.71,12846.41,157.08M,0.05%
8-Feb-12,12883.95,12865.79,12893.64,12817.69,138.25M,0.04%
7-Feb-12,12878.2,12844.37,12903.71,12782.57,116.15M,0.26%
6-Feb-12,12845.13,12860.72,12860.79,12793.43,108.04M,-0.13%
3-Feb-12,12862.23,12705.04,12869.95,12704.96,142.84M,1.23%
2-Feb-12,12705.41,12716.54,12741.89,12676.05,114.36M,-0.09%
1-Feb-12,12716.46,12632.76,12784.62,12632.76,143.50M,0.66%
31-Jan-12,12632.91,12654.78,12720.1,12567.33,168.07M,-0.16%
30-Jan-12,12653.72,12659.17,12659.32,12529.41,130.43M,-0.05%
27-Jan-12,12660.46,12733.95,12733.95,12630.72,164.41M,-0.58%
26-Jan-12,12734.63,12757.33,12841.95,12695.16,130.84M,-0.18%
25-Jan-12,12756.96,12673.63,12778.26,12580.12,137.54M,0.64%
24-Jan-12,12675.75,12708.37,12708.52,12613.54,125.42M,-0.26%
23-Jan-12,12708.82,12720.25,12764.49,12665.83,149.86M,-0.09%
20-Jan-12,12720.48,12623.83,12720.48,12620.76,255.10M,0.76%
19-Jan-12,12623.98,12578.19,12625.8,12563.58,148.02M,0.36%
18-Jan-12,12578.95,12474.69,12582.28,12453.2,154.17M,0.78%
17-Jan-12,12482.07,12423.12,12573.65,12423.12,148.67M,0.48%
13-Jan-12,12422.06,12469.96,12470.12,12311.79,161.47M,-0.39%
12-Jan-12,12471.02,12449.91,12483.7,12385.08,128.23M,0.17%
11-Jan-12,12449.45,12459.52,12462.58,12399.01,130.26M,-0.10%
10-Jan-12,12462.47,12394.51,12514.69,12394.51,141.23M,0.56%
9-Jan-12,12392.69,12359.31,12409.08,12333.85,122.20M,0.27%
6-Jan-12,12359.92,12407.45,12415.24,12332.41,131.12M,-0.45%
5-Jan-12,12415.7,12418.42,12435.98,12283.9,158.44M,-0.02%
4-Jan-12,12418.42,12392.46,12430,12337.25,145.13M,0.17%
3-Jan-12,12397.38,12221.19,12479.65,12221.19,152.56M,1.47%
30-Dec-11,12217.56,12286.13,12290.06,12213.78,96.67M,-0.57%
29-Dec-11,12287.04,12152.09,12293.96,12152.09,84.61M,1.12%
28-Dec-11,12151.41,12288.85,12299.11,12140.17,84.01M,-1.14%
27-Dec-11,12291.35,12293.47,12328.47,12269.97,95.98M,-0.02%
23-Dec-11,12294,12169.8,12297.44,12169.8,80.42M,1.02%
22-Dec-11,12169.65,12107.59,12182.71,12107.37,151.61M,0.51%
21-Dec-11,12107.74,12103.28,12119.7,11999.44,163.25M,0.03%
20-Dec-11,12103.58,11769.21,12117.13,11768.83,165.18M,2.87%
19-Dec-11,11766.26,11866.54,11925.88,11735.19,135.18M,-0.84%
16-Dec-11,11866.39,11870.25,11968.18,11819.31,389.52M,-0.02%
15-Dec-11,11868.81,11825.29,11967.84,11825.22,136.93M,0.38%
14-Dec-11,11823.48,11949.72,11950.02,11786.47,161.24M,-1.10%
13-Dec-11,11954.94,12018.66,12147.7,11904.38,171.91M,-0.55%
12-Dec-11,12021.39,12181.08,12181.38,11940.86,149.05M,-1.34%
9-Dec-11,12184.26,11996.03,12212.83,11995.51,154.25M,1.55%
8-Dec-11,11997.7,12195.91,12195.91,11966.22,165.88M,-1.63%
7-Dec-11,12196.37,12144.41,12257.67,12060.37,168.44M,0.38%
6-Dec-11,12150.13,12097.75,12215.71,12076.71,145.92M,0.43%
5-Dec-11,12097.83,12021.54,12186.53,12021.46,153.83M,0.65%
2-Dec-11,12019.42,12022.37,12146.68,12007.12,150.11M,-0.01%
1-Dec-11,12020.03,12046.21,12062.64,11974.62,143.70M,-0.21%
30-Nov-11,12045.68,11559.27,12045.68,11559.27,286.79M,4.24%
29-Nov-11,11555.63,11523.01,11624.01,11517.04,156.95M,0.28%
28-Nov-11,11523.01,11232.47,11562.1,11232.16,204.95M,2.59%
25-Nov-11,11231.78,11251.88,11361.47,11231.56,87.48M,-0.23%
23-Nov-11,11257.55,11492.74,11492.82,11257.55,152.22M,-2.05%
22-Nov-11,11493.72,11542.39,11571.75,11433.97,148.57M,-0.46%
21-Nov-11,11547.31,11795.55,11795.7,11454.07,170.96M,-2.11%
18-Nov-11,11796.16,11768.98,11854.81,11755.82,181.24M,0.22%
17-Nov-11,11770.73,11905.67,11948.43,11676.35,169.83M,-1.13%
16-Nov-11,11905.59,12084.74,12109.03,11890.57,166.22M,-1.58%
15-Nov-11,12096.16,12077.92,12165.11,12001.26,145.11M,0.14%
14-Nov-11,12078.98,12153,12170.56,12027.03,119.61M,-0.61%
11-Nov-11,12153.68,11896.28,12179.72,11896.28,134.52M,2.19%
10-Nov-11,11893.79,11780.03,11961.14,11779.88,168.47M,0.96%
9-Nov-11,11780.94,12166.4,12166.4,11736.93,180.20M,-3.20%
8-Nov-11,12170.18,12055.52,12187.51,12002.17,144.95M,0.84%
7-Nov-11,12068.39,11983.02,12074.44,11880.69,122.11M,0.71%
4-Nov-11,11983.24,12043.41,12043.49,11850.31,126.15M,-0.51%
3-Nov-11,12044.47,11835.59,12065.93,11835.43,158.17M,1.76%
2-Nov-11,11836.04,11658.49,11876.83,11658.49,154.14M,1.53%
1-Nov-11,11657.96,11951.53,11951.76,11630.03,218.29M,-2.48%
31-Oct-11,11955.01,12229.22,12229.29,11954.41,185.79M,-2.26%
28-Oct-11,12231.11,12207.34,12251.92,12164.24,163.62M,0.18%
27-Oct-11,12208.55,11872.07,12284.31,11872.07,251.64M,2.86%
26-Oct-11,11869.04,11707.76,11891.21,11694.36,183.73M,1.39%
25-Oct-11,11706.62,11912.63,11912.86,11682.52,161.45M,-1.74%
24-Oct-11,11913.62,11807.96,11940.75,11805.77,161.87M,0.89%
21-Oct-11,11808.79,11543.22,11812.46,11542.84,264.00M,2.31%
20-Oct-11,11541.78,11502.13,11581.25,11391.14,166.10M,0.32%
19-Oct-11,11504.62,11577.54,11633.7,11469.17,169.58M,-0.63%
18-Oct-11,11577.05,11396.17,11652.74,11296.12,201.41M,1.58%
17-Oct-11,11397,11643.35,11643.35,11378.35,140.36M,-2.13%
14-Oct-11,11644.49,11478.97,11646.83,11478.66,133.57M,1.45%
13-Oct-11,11478.13,11518.09,11518.09,11377.82,143.99M,-0.35%
12-Oct-11,11518.85,11417.36,11625.3,11417.28,188.13M,0.90%
11-Oct-11,11416.3,11432.8,11447.86,11365.67,133.36M,-0.15%
10-Oct-11,11433.18,11104.56,11433.33,11104.56,144.27M,2.97%
7-Oct-11,11103.12,11123.41,11232.05,11051.13,188.08M,-0.18%
6-Oct-11,11123.33,10939.87,11132.6,10858.67,190.04M,1.68%
5-Oct-11,10939.95,10800.47,10950.89,10738.1,226.44M,1.21%
4-Oct-11,10808.71,10651.44,10825.44,10404.49,267.44M,1.44%
3-Oct-11,10655.3,10912.1,10979.19,10653.34,242.87M,-2.36%
30-Sep-11,10913.38,11152.32,11152.39,10909.52,213.20M,-2.16%
29-Sep-11,11153.98,11012.79,11271.14,10965.45,191.34M,1.30%
28-Sep-11,11010.9,11189.1,11317.08,10996.98,172.41M,-1.61%
27-Sep-11,11190.69,11045.23,11369.3,11045.23,212.70M,1.33%
26-Sep-11,11043.86,10771.78,11057.49,10771.78,225.62M,2.53%
23-Sep-11,10771.48,10732.77,10808.49,10638.73,223.14M,0.35%
22-Sep-11,10733.83,11121.89,11122.12,10597.14,306.17M,-3.51%
21-Sep-11,11124.84,11408.58,11447.86,11117.28,221.86M,-2.49%
20-Sep-11,11408.66,11401.47,11550.22,11373.92,157.06M,0.07%
19-Sep-11,11401.01,11506.67,11506.82,11255.25,157.58M,-0.94%
16-Sep-11,11509.09,11433.71,11532.47,11407.41,425.90M,0.66%
15-Sep-11,11433.18,11247.72,11433.4,11247.49,172.08M,1.66%
14-Sep-11,11246.73,11106.83,11386.78,10993.84,192.60M,1.27%
13-Sep-11,11105.85,11054.99,11140.85,10987.18,189.98M,0.40%
12-Sep-11,11061.12,10990.01,11062.03,10824.76,197.16M,0.63%
9-Sep-11,10992.13,11294.6,11294.83,10935.64,228.16M,-2.69%
8-Sep-11,11295.81,11414.86,11477.3,11283.74,173.04M,-1.04%
7-Sep-11,11414.86,11137.63,11414.86,11137.63,166.32M,2.47%
6-Sep-11,11139.3,11237.31,11237.46,10932.53,217.42M,-0.90%
2-Sep-11,11240.26,11492.06,11492.14,11211.35,174.66M,-2.20%
1-Sep-11,11493.57,11613.3,11716.84,11488.46,178.11M,-1.03%
31-Aug-11,11613.53,11560.48,11712.6,11528.08,229.74M,0.46%
30-Aug-11,11559.95,11532.13,11630.07,11429.39,182.09M,0.18%
29-Aug-11,11539.25,11286.65,11541.78,11286.58,177.54M,2.26%
26-Aug-11,11284.54,11145.2,11326.43,10929.2,244.40M,1.21%
25-Aug-11,11149.82,11321.02,11406.39,11106.76,255.05M,-1.51%
24-Aug-11,11320.71,11175.78,11331.57,11113.04,227.38M,1.29%
23-Aug-11,11176.76,10854.58,11176.84,10854.43,244.13M,2.97%
22-Aug-11,10854.65,10820.37,11020.55,10820.37,226.72M,0.34%
19-Aug-11,10817.65,10989.75,11086.4,10801.41,336.37M,-1.57%
18-Aug-11,10990.58,11406.27,11406.5,10881.6,308.52M,-3.68%
17-Aug-11,11410.21,11392.01,11529.67,11322.3,171.28M,0.04%
16-Aug-11,11405.93,11480.48,11488.01,11292.63,187.80M,-0.67%
15-Aug-11,11482.9,11269.85,11484.6,11269.85,188.12M,1.90%
12-Aug-11,11269.02,11143.46,11346.67,11142.18,228.04M,1.13%
11-Aug-11,11143.31,10729.85,11278.9,10729.85,393.19M,3.95%
10-Aug-11,10719.94,11227.92,11227.92,10662.04,396.30M,-4.62%
9-Aug-11,11239.77,10810.91,11251.08,10588.55,431.42M,3.98%
8-Aug-11,10809.85,11433.93,11433.93,10779.05,479.98M,-5.55%
5-Aug-11,11444.61,11384.29,11634.04,11126.32,406.31M,0.54%
4-Aug-11,11383.68,11893.79,11893.79,11365.74,300.76M,-4.31%
3-Aug-11,11896.44,11863.89,11957.63,11678.69,198.22M,0.25%
2-Aug-11,11866.62,12130.22,12152.96,11857.91,207.06M,-2.19%
1-Aug-11,12132.49,12144.3,12320.94,11978.55,182.82M,-0.09%
29-Jul-11,12143.24,12239.28,12262.74,12044.21,230.92M,-0.79%
28-Jul-11,12240.11,12301.95,12412.48,12200.99,148.71M,-0.51%
27-Jul-11,12302.55,12498.65,12499.48,12275.38,182.77M,-1.59%
26-Jul-11,12501.3,12592.12,12618.11,12457.25,145.14M,-0.73%
25-Jul-11,12592.8,12679.72,12682.97,12509.58,128.76M,-0.70%
22-Jul-11,12681.16,12724.71,12768.31,12605.59,136.76M,-0.34%
21-Jul-11,12724.41,12567.14,12794,12567.14,188.41M,1.21%
20-Jul-11,12571.91,12583.75,12654.37,12499.4,140.34M,-0.12%
19-Jul-11,12587.42,12385.96,12636.62,12385.96,167.55M,1.63%
18-Jul-11,12385.16,12475.11,12475.11,12276.59,148.95M,-0.76%
15-Jul-11,12479.73,12437.8,12539.21,12374.75,215.42M,0.34%
14-Jul-11,12437.12,12492.67,12602.3,12398.94,140.81M,-0.44%
13-Jul-11,12491.61,12447.33,12635.52,12447.33,139.97M,0.36%
12-Jul-11,12446.88,12505.46,12603.77,12423.27,162.64M,-0.47%
11-Jul-11,12505.76,12655.77,12655.77,12443.4,133.25M,-1.20%
8-Jul-11,12657.2,12717.9,12717.9,12541.33,131.15M,-0.49%
7-Jul-11,12719.49,12628.37,12753.89,12628.37,153.74M,0.74%
6-Jul-11,12626.02,12562.47,12668.03,12507.84,132.33M,0.45%
5-Jul-11,12569.87,12583,12642.9,12504.1,122.99M,-0.10%
1-Jul-11,12582.77,12412.07,12614.56,12375.55,141.87M,1.36%
30-Jun-11,12414.34,12262.1,12464.63,12262.1,179.98M,1.25%
29-Jun-11,12261.42,12187.63,12311.03,12148.88,158.72M,0.60%
28-Jun-11,12188.69,12042.28,12225.89,12042.28,135.05M,1.21%
27-Jun-11,12043.56,11934.73,12113.5,11907.71,177.92M,0.91%
24-Jun-11,11934.58,12049.24,12082.65,11892.95,279.66M,-0.96%
23-Jun-11,12050,12108.5,12108.5,11841.19,206.76M,-0.49%
22-Jun-11,12109.67,12189.63,12242.31,12082.43,125.33M,-0.66%
21-Jun-11,12190.01,12081.33,12248.97,12059.46,147.57M,0.91%
20-Jun-11,12080.38,12004.28,12129.54,11942.07,127.25M,0.63%
17-Jun-11,12004.36,11962.58,12109.11,11952.55,342.01M,0.36%
16-Jun-11,11961.52,11896.13,12023.39,11821.96,189.50M,0.54%
15-Jun-11,11897.27,12075.2,12075.2,11841.87,182.50M,-1.48%
14-Jun-11,12076.11,11951.38,12156.52,11951.38,159.62M,1.03%
13-Jun-11,11952.97,11945.33,12066.46,11883.15,153.37M,0.01%
10-Jun-11,11951.91,12124.17,12124.17,11912.03,178.31M,-1.42%
9-Jun-11,12124.36,12049.47,12205.49,12038.49,149.70M,0.63%
8-Jun-11,12048.94,12066.5,12145.21,11981.28,156.87M,-0.18%
7-Jun-11,12070.81,12090.18,12214.46,12055.64,162.61M,-0.16%
6-Jun-11,12089.96,12151.19,12201.44,12045.76,166.60M,-0.50%
3-Jun-11,12151.26,12247.87,12247.87,12061.96,157.74M,-0.79%
2-Jun-11,12248.55,12289.61,12359.31,12171.39,156.37M,-0.34%
1-Jun-11,12290.14,12569.34,12569.34,12273.41,183.02M,-2.22%
31-May-11,12569.79,12443.4,12611.68,12443.4,208.29M,1.03%
27-May-11,12441.58,12398.06,12519.35,12382.93,126.03M,0.31%
26-May-11,12402.76,12391.56,12456.08,12285.75,149.07M,0.07%
25-May-11,12394.66,12355.45,12462.28,12271.9,145.74M,0.31%
24-May-11,12356.21,12381.87,12465.8,12315.42,145.92M,-0.20%
23-May-11,12381.26,12511.29,12511.29,12292.49,150.72M,-1.05%
20-May-11,12512.04,12604.64,12630.11,12453.96,174.98M,-0.74%
19-May-11,12605.32,12561.46,12673.78,12506.67,158.47M,0.36%
18-May-11,12560.18,12471.78,12595.6,12402.15,175.12M,0.65%
17-May-11,12479.58,12541.18,12591.51,12342.29,192.83M,-0.55%
16-May-11,12548.37,12594.84,12676.66,12482.07,192.31M,-0.38%
13-May-11,12595.75,12695.65,12749.08,12522.79,169.94M,-0.79%
12-May-11,12695.92,12629.81,12746.09,12497.97,216.50M,0.52%
11-May-11,12630.03,12745.87,12748.21,12577.21,200.68M,-1.02%
10-May-11,12760.36,12685.13,12806.6,12665.45,156.00M,0.60%
9-May-11,12684.68,12637.83,12751.35,12591.59,133.94M,0.36%
6-May-11,12638.74,12580.76,12788.78,12580.76,168.32M,0.43%
5-May-11,12584.17,12723.65,12757.26,12504.85,176.95M,-1.10%
4-May-11,12723.58,12806.29,12852.81,12632.46,193.72M,-0.66%
3-May-11,12807.51,12806.38,12891.44,12700.72,191.51M,0.00%
2-May-11,12807.36,12810.16,12928.45,12754.53,150.96M,-0.02%
29-Apr-11,12810.54,12763.39,12885.92,12711.85,378.62M,0.37%
28-Apr-11,12763.31,12689.75,12807.36,12617.43,148.76M,0.57%
27-Apr-11,12690.96,12592.23,12729.41,12518.55,160.56M,0.76%
26-Apr-11,12595.37,12480.86,12652.17,12448.32,183.98M,0.93%
25-Apr-11,12479.88,12505.99,12547.5,12401.02,128.66M,-0.21%
21-Apr-11,12505.99,12453.62,12563.89,12377.82,166.64M,0.42%
20-Apr-11,12453.54,12279.17,12530.96,12279.17,203.90M,1.52%
19-Apr-11,12266.75,12201.44,12320.53,12163.29,149.87M,0.53%
18-Apr-11,12201.59,12339.71,12339.79,12093.89,190.22M,-1.14%
15-Apr-11,12341.83,12285.45,12402.61,12238.34,234.71M,0.46%
14-Apr-11,12285.15,12270.24,12332.71,12137.98,140.67M,0.12%
13-Apr-11,12270.99,12263.73,12372.94,12203.63,118.95M,0.06%
12-Apr-11,12263.58,12381.04,12381.04,12185.09,137.26M,-0.95%
11-Apr-11,12381.11,12380.43,12476.93,12319.35,109.95M,0.01%
8-Apr-11,12380.05,12409.8,12475.03,12310.46,122.82M,-0.24%
7-Apr-11,12409.49,12426.45,12471.7,12307.62,158.59M,-0.14%
6-Apr-11,12426.75,12386.66,12499.03,12347.13,182.35M,0.27%
5-Apr-11,12393.9,12402.08,12474.5,12320.34,142.34M,-0.05%
4-Apr-11,12400.03,12374.6,12445.75,12331.35,114.66M,0.19%
1-Apr-11,12376.72,12321.02,12454.52,12301.11,147.60M,0.46%
31-Mar-11,12319.73,12350.84,12422.96,12277.05,186.14M,-0.25%
30-Mar-11,12350.61,12280.07,12413.43,12271.52,140.34M,0.58%
29-Mar-11,12279.01,12193.87,12310.35,12141.65,129.03M,0.67%
28-Mar-11,12197.88,12221.19,12272.92,12197.88,123.07M,-0.19%
25-Mar-11,12220.59,12170.71,12290.29,12143.62,129.79M,0.41%
24-Mar-11,12170.56,12087.54,12221.08,12064.6,131.62M,0.70%
23-Mar-11,12086.02,12018.4,12131.89,11936.7,133.94M,0.56%
22-Mar-11,12018.63,12036.37,12096.01,11965.38,115.66M,-0.15%
21-Mar-11,12036.53,11860.11,12117.88,11860.11,143.40M,1.50%
18-Mar-11,11858.52,11777.23,11971.14,11777.23,355.05M,0.71%
17-Mar-11,11774.59,11614.82,11842.55,11614.82,182.26M,1.39%
16-Mar-11,11613.3,11854.13,11862.08,11548.14,254.07M,-2.04%
15-Mar-11,11855.42,11988.69,11988.69,11648.5,221.93M,-1.15%
14-Mar-11,11993.16,12042.13,12058.44,11873.43,163.00M,-0.43%
11-Mar-11,12044.4,11976.96,12087.01,11936.32,143.67M,0.50%
10-Mar-11,11984.61,12211.43,12211.43,11924.48,180.66M,-1.87%
9-Mar-11,12213.09,12211.16,12293.74,12106.68,128.36M,-0.01%
8-Mar-11,12214.38,12085.8,12276.37,12039.02,158.61M,1.03%
7-Mar-11,12090.03,12171.09,12268.87,12025.51,176.20M,-0.66%
4-Mar-11,12169.88,12258.88,12306.26,12056.81,166.70M,-0.72%
3-Mar-11,12258.2,12068.01,12317.84,12068.01,157.84M,1.59%
2-Mar-11,12066.8,12057.34,12154.97,11970.08,147.27M,0.07%
1-Mar-11,12058.02,12226.57,12304.03,12036,183.24M,-1.38%
28-Feb-11,12226.34,12130.22,12293.47,12112.28,199.56M,0.79%
25-Feb-11,12130.45,12060.93,12202.2,12043.83,147.54M,0.51%
24-Feb-11,12068.5,12104.64,12202.69,11960.62,190.86M,-0.31%
23-Feb-11,12105.78,12211.81,12289.84,12007.39,213.48M,-0.88%
22-Feb-11,12212.79,12389.74,12394.7,12142.97,201.86M,-1.44%
18-Feb-11,12391.25,12318.6,12417.97,12265.16,230.04M,0.84%
16-Feb-11,12288.17,12219.79,12338.43,12195.54,146.27M,0.50%
15-Feb-11,12226.64,12266.75,12293.47,12146.27,142.58M,-0.34%
14-Feb-11,12268.19,12266.83,12327,12185.21,146.35M,-0.04%
11-Feb-11,12273.26,12227.78,12326.85,12138.4,184.28M,0.36%
10-Feb-11,12229.29,12239.66,12291.35,12107.4,274.44M,-0.09%
9-Feb-11,12239.89,12229.59,12304.29,12135.86,162.91M,0.06%
8-Feb-11,12233.15,12152.7,12258.92,12114.78,126.65M,0.59%
7-Feb-11,12161.63,12092.38,12219.45,12003.34,132.96M,0.57%
4-Feb-11,12092.15,12061.65,12125.38,12003.34,121.78M,0.25%
3-Feb-11,12062.26,12040.68,12105.17,11957.97,143.71M,0.17%
2-Feb-11,12041.97,12038.27,12104.11,11962.73,143.44M,0.02%
1-Feb-11,12040.16,11892.5,12082.24,11892.5,180.89M,1.25%
31-Jan-11,11891.93,11824.46,11951.08,11738.3,206.58M,0.58%
28-Jan-11,11823.7,11990.36,12047.65,11775.64,214.17M,-1.39%
27-Jan-11,11989.83,11985.36,12066.72,11907.71,167.77M,0.04%
26-Jan-11,11985.44,11978.85,12069.83,11903.28,168.32M,0.07%
25-Jan-11,11977.19,11979.08,12072.17,11840.05,191.96M,-0.03%
24-Jan-11,11980.52,11873.5,12021.24,11826.58,184.00M,0.92%
21-Jan-11,11871.84,11824.76,11960.31,11802.97,249.48M,0.41%
20-Jan-11,11822.8,11823.7,11890.15,11700.68,180.80M,-0.02%
19-Jan-11,11825.29,11834.21,11922.92,11746.36,166.25M,-0.11%
18-Jan-11,11837.93,11783.82,11909.23,11740.83,203.39M,0.43%
14-Jan-11,11787.38,11732.2,11827.11,11658.41,200.77M,0.47%
13-Jan-11,11731.9,11753.7,11803.19,11666.32,161.66M,-0.20%
12-Jan-11,11755.44,11673.62,11814.55,11673.62,144.96M,0.72%
11-Jan-11,11671.88,11638.51,11756.57,11601.57,157.44M,0.30%
10-Jan-11,11637.45,11672.34,11698.33,11545.87,150.34M,-0.32%
7-Jan-11,11674.76,11696.86,11761.49,11578.64,188.72M,-0.19%
6-Jan-11,11697.31,11716.93,11795.78,11615.31,193.08M,-0.22%
5-Jan-11,11722.89,11688.76,11775.72,11610.29,169.99M,0.27%
4-Jan-11,11691.18,11670.9,11766.94,11582.99,178.63M,0.18%
3-Jan-11,11670.75,11577.43,11750.9,11577.43,203.42M,0.81%
31-Dec-10,11577.51,11569.33,11612.77,11515.79,93.33M,0.07%
30-Dec-10,11569.71,11585.83,11614.44,11535.5,76.82M,-0.14%
29-Dec-10,11585.38,11572.74,11655.04,11557.53,77.80M,0.09%
28-Dec-10,11575.54,11554.8,11624.32,11514.88,114.10M,0.18%
27-Dec-10,11555.03,11572.81,11597.41,11480.52,76.82M,-0.16%
23-Dec-10,11573.49,11559.11,11615.57,11514.54,100.84M,0.12%
22-Dec-10,11559.49,11532.17,11600.97,11486.23,122.04M,0.23%
21-Dec-10,11533.16,11478.36,11585.83,11454.97,119.42M,0.48%
20-Dec-10,11478.13,11491.3,11561.61,11417.32,125.36M,-0.12%
17-Dec-10,11491.91,11499.02,11542.58,11421.45,358.30M,-0.06%
16-Dec-10,11499.25,11457.93,11553.51,11394.88,163.04M,0.36%
15-Dec-10,11457.47,11475.64,11552.45,11416.6,189.67M,-0.17%
14-Dec-10,11476.54,11429.09,11543.9,11389.32,149.86M,0.42%
13-Dec-10,11428.56,11406.16,11513.7,11369,151.19M,0.16%
10-Dec-10,11410.32,11370.44,11446.65,11326.01,151.82M,0.35%
9-Dec-10,11370.06,11370.44,11449.37,11293.77,167.97M,-0.02%
8-Dec-10,11372.48,11354.45,11441.62,11281.43,152.51M,0.12%
7-Dec-10,11359.16,11363.85,11507.27,11327.68,175.72M,-0.03%
6-Dec-10,11362.19,11381.33,11422.66,11313.6,122.66M,-0.17%
3-Dec-10,11382.09,11361.81,11408.58,11280.6,149.44M,0.17%
2-Dec-10,11362.41,11255.93,11404.42,11237.2,212.09M,0.95%
1-Dec-10,11255.78,11007.31,11297.52,11007.31,202.52M,2.27%
30-Nov-10,11006.02,11049.72,11083.18,10916.26,233.77M,-0.42%
29-Nov-10,11052.49,11083.75,11092.49,10906.46,151.52M,-0.36%
26-Nov-10,11092,11183.5,11183.5,11046.74,68.40M,-0.85%
